Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;TFC;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;TUC;RStationID
52.84258149999985,17.497149999999777;"{""coordinates"": [17.497149999999777, 52.84258149999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1ad9c3cb-b357-4995-86d0-91907fe695;2015-10-26;AQ125;PL;34;Damasławek;N_A;Damaslawek;N_A;POL;N_A;45;N.PL.RAILRDC.000597
48.48341799999986,38.77880799999976;"{""coordinates"": [38.77880799999976, 48.48341799999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:09904e9c-ae94-48a9-a36e-3d7d61ef15;2012-01-01;AQ125;UA;0;Комунарськ;N_A;Komunars'k;N_A;UKR;N_A;0;N.UA.RAILRDC.000032
49.92266299999983,38.28971199999975;"{""coordinates"": [38.28971199999975, 49.92266299999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4ba474ef-8eb6-4fe2-ae2e-9968b58c61;2012-01-01;AQ125;UA;0;Лантратівка;N_A;Lantrativka;N_A;UKR;N_A;0;N.UA.RAILRDC.000185
45.045329999999836,14.052180499999793;"{""coordinates"": [14.052180499999793, 45.045329999999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d86f22a9-459e-4507-87d4-ffaf3927bb;2012-01-01;AQ125;HR;0;Brgod;N_A;Brgod;N_A;HRV;N_A;0;N.HR.RAILRDC.000033
51.39298449999984,0.166775499999801;"{""coordinates"": [0.166775499999801, 51.39298449999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:34e3bc2c-29ba-4e0b-93aa-b7e5436a19;2015-10-26;AQ125;GB;31;Swanley Station;N_A;Swanley Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000877
44.49618649999985,24.70906599999978;"{""coordinates"": [24.70906599999978, 44.49618649999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:4683e152-b343-49e8-b6e8-339c00a458;2015-10-26;AQ125;RO;15;Corbu;N_A;Corbu;N_A;RUM;N_A;45;N.RO.RAILRDC.000906
45.761629999999855,23.97161999999977;"{""coordinates"": [23.97161999999977, 45.761629999999855], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0eb545de-6d79-44cc-a17c-765943b9d0;2015-10-26;AQ125;RO;15;Orlat;N_A;Orlat;N_A;RUM;N_A;45;N.RO.RAILRDC.000582
49.379530999999844,18.549173499999764;"{""coordinates"": [18.549173499999764, 49.379530999999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ee2beef1-3c84-4251-854b-a05c858ccc;2015-10-26;AQ125;SK;15;Vysoká nad Kysucou;N_A;Vysoka nad Kysucou;N_A;SLO;N_A;45;N.SK.RAILRDC.182956
51.307825999999835,-0.24120550000020602;"{""coordinates"": [-0.24120550000020602, 51.307825999999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5483b530-2594-4861-ac17-8c37f6ca5c;2015-10-26;AQ125;GB;15;Tattenham Corner Station;N_A;Tattenham Corner Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000445
66.38551949999982,23.709682999999785;"{""coordinates"": [23.709682999999785, 66.38551949999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:67e5f6bf-8770-4ebe-8bfe-87b22b3134;2015-10-26;AQ125;FI;32;Ylitornio;N_A;Ylitornio;N_A;FIN;N_A;26;N.FI.RAILRDC.000084
55.428184499999844,9.28654949999978;"{""coordinates"": [9.28654949999978, 55.428184499999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9bc6ae60-369d-410e-b031-07b6e121f9;2015-10-26;AQ125;DK;15;Vamdrup;N_A;Vamdrup;N_A;DAN;N_A;26;N.DK.RAILRDC.00091
46.82935999999984,27.260049999999776;"{""coordinates"": [27.260049999999776, 46.82935999999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a6f16794-287e-4627-9217-822c1ff1b9;2015-10-26;AQ125;RO;15;Baceşti;N_A;Bacesti;N_A;RUM;N_A;45;N.RO.RAILRDC.000360
46.913699999999835,22.86101999999977;"{""coordinates"": [22.86101999999977, 46.913699999999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9643744c-f552-47f3-a0d1-928b1cf503;2015-10-26;AQ125;RO;15;Poieni;N_A;Poieni;N_A;RUM;N_A;45;N.RO.RAILRDC.000334
44.97589,25.649299999999783;"{""coordinates"": [25.649299999999783, 44.97589], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f8064b0e-a6ba-4094-a360-3e7ddad5f6;2015-10-26;AQ125;RO;15;Moreni;N_A;Moreni;N_A;RUM;N_A;45;N.RO.RAILRDC.001320
49.206510999999836,18.551620999999784;"{""coordinates"": [18.551620999999784, 49.206510999999836], ""type"": ""Point""}";1;_EG.EGM.RailrdC:2ff53708-603a-4000-b1b5-2522108846;2015-10-26;AQ125;SK;15;Bytča;N_A;Bytca;N_A;SLO;N_A;45;N.SK.RAILRDC.173658
44.56379649999985,6.085824499999802;"{""coordinates"": [6.085824499999802, 44.56379649999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1bfadfbe-0411-4e37-8317-f40b814e5e;2015-10-26;AQ125;FR;15;Gap;N_A;Gap;N_A;FRE;N_A;26;N.FR.RAILRDC.000042
53.51645349999984,-2.352287000000188;"{""coordinates"": [-2.352287000000188, 53.51645349999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7c84af22-d958-45cd-b3f2-b4e9ad614b;2015-10-26;AQ125;GB;15;Moorside Station;N_A;Moorside Station;N_A;ENG;N_A;45;N.GB.RAILRDC.001820
42.17052099999983,25.90344749999977;"{""coordinates"": [25.90344749999977, 42.17052099999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e6332885-f4aa-4338-85d7-80c9d94805;2012-01-01;AQ125;BG;0;Любеново предавателна;N_A;Lyubenovo predavatelna;N_A;BUL;N_A;0;N.BG.RAILRDC.000294
48.62485999999984,37.548273999999765;"{""coordinates"": [37.548273999999765, 48.62485999999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e361a414-0fad-4935-a8ea-8dfb63fa2a;2012-01-01;AQ125;UA;0;Дружківка;N_A;Druzhkivka;N_A;UKR;N_A;0;N.UA.RAILRDC.000273
52.26826199999985,-2.157934500000209;"{""coordinates"": [-2.157934500000209, 52.26826199999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c95706b9-dd11-4328-a415-cb24b194f2;2015-10-26;AQ125;GB;15;Droitwich Spa Station;N_A;Droitwich Spa Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000181
52.346235999999834,21.237579999999777;"{""coordinates"": [21.237579999999777, 52.346235999999834], ""type"": ""Point""}";1;_EG.EGM.RailrdC:967d5781-6cbf-47a3-a742-1d94999749;2015-10-26;AQ125;PL;15;Wołomin;N_A;Wolomin;N_A;POL;N_A;45;N.PL.RAILRDC.000689
51.74154499999983,18.06823849999978;"{""coordinates"": [18.06823849999978, 51.74154499999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8df2f132-c3b2-422d-925f-97956cc92a;2015-10-26;AQ125;PL;15;Kalisz;N_A;Kalisz;N_A;POL;N_A;45;N.PL.RAILRDC.000045
40.44764249999986,-3.800394500000209;"{""coordinates"": [-3.800394500000209, 40.44764249999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1ca92ae7-988a-40ef-bf5d-1fd7e693f8;2015-10-26;AQ125;ES;15;Estación FF.CC. de Pozuelo;N_A;Estacion FF.CC. de Pozuelo;N_A;SPA;N_A;45;N.ES.RAILRDC.000737
48.91373699999985,2.272140999999806;"{""coordinates"": [2.272140999999806, 48.91373699999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5f330699-100e-445f-83f4-969fc242ff;2015-10-26;AQ125;FR;15;Bois-Colombes;N_A;Bois-Colombes;N_A;FRE;N_A;26;N.FR.RAILRDC.000376
50.89970549999983,10.564467999999778;"{""coordinates"": [10.564467999999778, 50.89970549999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:54d19fa6-dfb7-4457-9396-1310ce8e6d;2015-10-26;AQ125;DE;15;Waltershausen;N_A;Waltershausen;N_A;GER;N_A;45;N.DE.RAILRDC.003088
56.74252699999982,15.909726999999775;"{""coordinates"": [15.909726999999775, 56.74252699999982], ""type"": ""Point""}";1;_EG.EGM.RailrdC:91c3ca56-77ad-4d8c-8a50-f261c8d1c4;2015-10-26;AQ125;SE;15;Nybro;N_A;Nybro;N_A;SWE;N_A;45;N.SE.RAILRDC.00131
51.894720499999835,5.091909999999785;"{""coordinates"": [5.091909999999785, 51.894720499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:96726580-bef6-456d-b2da-2b5da97fdb;2015-10-26;AQ125;NL;15;Leerdam;N_A;Leerdam;N_A;DUT;N_A;26;N.NL.RAILRDC.000017
47.66023699999985,21.524003999999792;"{""coordinates"": [21.524003999999792, 47.66023699999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7ac2caff-79c5-4e1d-a683-eb373f83d7;2015-10-26;AQ125;HU;32;Hajdúböszörmény;N_A;Hajduboszormeny;N_A;HUN;N_A;26;N.HU.RAILRDC.000805
48.045247999999845,10.502278999999788;"{""coordinates"": [10.502278999999788, 48.045247999999845], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e7b10086-6eeb-434a-ac3d-f84f146bc2;2015-10-26;AQ125;DE;15;Mindelheim;N_A;Mindelheim;N_A;GER;N_A;45;N.DE.RAILRDC.003767
49.05966949999984,8.52135949999979;"{""coordinates"": [8.52135949999979, 49.05966949999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:92b60ab8-4aba-48a5-8bd6-ef587586d9;2015-10-26;AQ125;DE;15;Weingarten (Baden);N_A;Weingarten (Baden);N_A;GER;N_A;45;N.DE.RAILRDC.001288
49.85445799999985,23.983119999999786;"{""coordinates"": [23.983119999999786, 49.85445799999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:957015d9-8d9c-4573-b2b3-0b65c3d03f;2012-01-01;AQ125;UA;0;Клепарів;N_A;Klepariv;N_A;UKR;N_A;0;N.UA.RAILRDC.000028
51.63251149999985,0.810501499999788;"{""coordinates"": [0.810501499999788, 51.63251149999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1cbd3704-d39d-4d06-89a6-31974c90b4;2015-10-26;AQ125;GB;15;Burnham-on-Crouch Station;N_A;Burnham-on-Crouch Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000381
50.91013749999985,3.646740999999793;"{""coordinates"": [3.646740999999793, 50.91013749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c7573edf-abc2-44c3-aaae-18b14fea5d;2015-10-26;AQ125;BE;32;Zingem;N_A;Zingem;N_A;DUT;N_A;26;N.BE.RAILRDC.000236
40.208728499999864,-8.432277500000197;"{""coordinates"": [-8.432277500000197, 40.208728499999864], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ef87538a-61a8-4b10-959b-690204af17;2015-10-26;AQ125;PT;15;Coimbra;N_A;Coimbra;N_A;POR;N_A;26;N.PT.RAILRDC.000052
49.052029499999826,17.471327499999774;"{""coordinates"": [17.471327499999774, 49.052029499999826], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d24b5e07-1c1a-44ac-9227-d6e54216bf;2015-10-26;AQ125;CZ;15;Kunovice;N_A;Kunovice;N_A;CZE;N_A;45;N.CZ.RAILRDC.000133
44.29344049999986,11.883205999999802;"{""coordinates"": [11.883205999999802, 44.29344049999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f5e47d8b-3d8c-486a-9a10-2ea24d9f81;2015-10-26;AQ125;IT;15;Faenza;N_A;Faenza;N_A;ITA;N_A;26;N.IT.RAILRDC.000043
53.761104499999846,-8.759239500000177;"{""coordinates"": [-8.759239500000177, 53.761104499999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e0a6fffc-3e7e-4272-bf5e-ea3e8aa400;2015-10-26;AQ125;IE;15;Ballyhaunis;N_A;Ballyhaunis;N_A;ENG;N_A;45;N.IE.RAILRDC.00014
44.36806999999985,24.254699499999788;"{""coordinates"": [24.254699499999788, 44.36806999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1248ddee-aef3-4eb9-8e17-1ef59d993e;2015-10-26;AQ125;RO;15;Piatra Olt;N_A;Piatra Olt;N_A;RUM;N_A;45;N.RO.RAILRDC.001057
40.29671749999985,-3.792221000000183;"{""coordinates"": [-3.792221000000183, 40.29671749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3e5f0219-8dce-41ca-8b2c-379e044a38;2015-10-26;AQ125;ES;15;Estación FF.CC. de La Serna;N_A;Estacion FF.CC. de La Serna;N_A;SPA;N_A;45;N.ES.RAILRDC.000739
46.56514949999985,26.895268999999786;"{""coordinates"": [26.895268999999786, 46.56514949999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8031b97e-3bd2-4ca2-964e-c963b1d031;2015-10-26;AQ125;RO;15;Bacău;N_A;Bacau;N_A;RUM;N_A;45;N.RO.RAILRDC.000413
53.576384999999846,14.943207499999772;"{""coordinates"": [14.943207499999772, 53.576384999999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e02a5a14-2f07-4c9a-a956-a9db8c0380;2015-10-26;AQ125;PL;15;Mosty;N_A;Mosty;N_A;POL;N_A;26;N.PL.RAILRDC.000472
52.02134699999984,20.49540799999977;"{""coordinates"": [20.49540799999977, 52.02134699999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f80d84ba-415f-4f41-9836-7f874641b7;2015-10-26;AQ125;PL;15;Żyrardów;N_A;Zyrardow;N_A;POL;N_A;45;N.PL.RAILRDC.000115
51.94194299999984,20.04743449999978;"{""coordinates"": [20.04743449999978, 51.94194299999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:18a0eca9-e99f-4ae3-9b7c-3ef703944f;2015-10-26;AQ125;PL;15;Maków;N_A;Makow;N_A;POL;N_A;26;N.PL.RAILRDC.000136
49.84013249999983,9.154017499999782;"{""coordinates"": [9.154017499999782, 49.84013249999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c65d0d68-5984-4674-8e93-f6d9ed4ec6;2015-10-26;AQ125;DE;15;Obernburg-Elsenfeld;N_A;Obernburg-Elsenfeld;N_A;GER;N_A;45;N.DE.RAILRDC.001518
56.99217349999983,24.23452949999978;"{""coordinates"": [24.23452949999978, 56.99217349999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:54adb2bb-317c-487b-b164-2f063b9cfb;2015-10-26;AQ125;LV;31;Jugla;N_A;Jugla;N_A;LAV;N_A;45;N.LV.RAILRDC.000036
53.73059249999983,9.90452449999978;"{""coordinates"": [9.90452449999978, 53.73059249999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:dbfe4451-5670-4f54-865f-8116337fce;2015-10-26;AQ125;DE;15;Quickborn;N_A;Quickborn;N_A;GER;N_A;45;N.DE.RAILRDC.001285
53.80120949999983,12.171460499999796;"{""coordinates"": [12.171460499999796, 53.80120949999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b8e2c158-e7bd-4b27-8220-f0e005299a;2015-10-26;AQ125;DE;15;Güstrow;N_A;Guestrow;N_A;GER;N_A;45;N.DE.RAILRDC.005677
51.43954499999984,7.556996499999797;"{""coordinates"": [7.556996499999797, 51.43954499999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b4b07311-c0b5-45f0-bc23-b3e9ee09f8;2015-10-26;AQ125;DE;15;Schwerte (Ruhr);N_A;Schwerte (Ruhr);N_A;GER;N_A;45;N.DE.RAILRDC.002455
41.68813299999985,45.84146249999974;"{""coordinates"": [45.84146249999974, 41.68813299999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0e3b5482-e28e-476b-9e6c-1dbc4478a8;2015-10-26;AQ125;GE;32;ბაკურციხე;N_A;Bakurtsikhe;N_A;GEO;N_A;26;N.GE.RAILRDC.000118
52.51337049999984,-7.154344500000177;"{""coordinates"": [-7.154344500000177, 52.51337049999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d3999405-19da-4ce6-82d6-65f35f9717;2015-10-26;AQ125;IE;15;Thomastown;N_A;Thomastown;N_A;ENG;N_A;45;N.IE.RAILRDC.00086
43.43187449999984,6.732767499999795;"{""coordinates"": [6.732767499999795, 43.43187449999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5acee32c-fe4a-4a80-aeea-caf12691a6;2015-10-26;AQ125;FR;15;Fréjus;N_A;Frejus;N_A;FRE;N_A;26;N.FR.RAILRDC.000248
43.753948999999835,26.118327499999765;"{""coordinates"": [26.118327499999765, 43.753948999999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:ba25e994-0bb9-48b8-9ba0-45dd456397;2012-01-01;AQ125;BG;0;Ястребово;N_A;Yastrebovo;N_A;BUL;N_A;0;N.BG.RAILRDC.000248
54.492076999999824,-1.3506115000001842;"{""coordinates"": [-1.3506115000001842, 54.492076999999824], ""type"": ""Point""}";1;_EG.EGM.RailrdC:8d3f2c53-da4d-4eda-82ea-528902cfba;2015-10-26;AQ125;GB;15;Yarm Station;N_A;Yarm Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000787
43.16938899999985,22.58720299999979;"{""coordinates"": [22.58720299999979, 43.16938899999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c6cd6124-27ff-49fa-b354-148ad30477;2015-10-26;AQ125;RS;15;Pirot;N_A;Pirot;N_A;SRP;N_A;45;N.RS.RAILRDC.002212
61.72323749999984,17.110935999999782;"{""coordinates"": [17.110935999999782, 61.72323749999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:e58dd479-4207-4078-857d-b384246d12;2015-10-26;AQ125;SE;15;Hudiksvall;N_A;Hudiksvall;N_A;SWE;N_A;45;N.SE.RAILRDC.00043
54.52899049999985,-1.350382500000194;"{""coordinates"": [-1.350382500000194, 54.52899049999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:475c200c-91e3-4008-b09e-93addcd9cb;2015-10-26;AQ125;GB;15;Eaglescliffe Station;N_A;Eaglescliffe Station;N_A;ENG;N_A;45;N.GB.RAILRDC.000786
49.505945499999854,6.098446499999795;"{""coordinates"": [6.098446499999795, 49.505945499999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3de8e0ef-13c1-46c2-8d38-4688a563e9;2015-10-26;AQ125;LU;34;Bettembourg-Container-Terminal;N_A;Bettembourg-Container-Terminal;N_A;FRE;N_A;25;N.LU.RAILRDC.000071
60.32338649999983,25.059946499999764;"{""coordinates"": [25.059946499999764, 60.32338649999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a8f639a0-4913-4240-be10-ce8e50596d;2015-10-26;AQ125;FI;32;Koivukylä;Björkby;Koivukyla;Bjorkby;FIN;SWE;26;N.FI.RAILRDC.000035
52.34388599999983,4.969728499999803;"{""coordinates"": [4.969728499999803, 52.34388599999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b5aead5d-d5c2-431c-b69c-180a50015b;2015-10-26;AQ125;NL;32;Diemen;N_A;Diemen;N_A;DUT;N_A;26;N.NL.RAILRDC.000200
50.64789999999985,4.566546499999787;"{""coordinates"": [4.566546499999787, 50.64789999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:70661acb-2d07-4826-b661-400d07890d;2015-10-26;AQ125;BE;32;Court-Saint-Etienne;N_A;Court-Saint-Etienne;N_A;FRE;N_A;26;N.BE.RAILRDC.000523
42.70670299999986,23.026936499999778;"{""coordinates"": [23.026936499999778, 42.70670299999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:c826a020-d844-4cf8-af6a-9fe16d9b6c;2012-01-01;AQ125;BG;0;Разменна;N_A;Razmenna;N_A;BUL;N_A;0;N.BG.RAILRDC.000261
45.42879849999986,13.980569999999773;"{""coordinates"": [13.980569999999773, 45.42879849999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:a52242fe-a0f5-4854-9a46-00e4584228;2012-01-01;AQ125;HR;0;Buzet;N_A;Buzet;N_A;HRV;N_A;0;N.HR.RAILRDC.000138
46.03391999999985,24.162759999999764;"{""coordinates"": [24.162759999999764, 46.03391999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:593765dd-c2af-4bba-a117-a179ea2be7;2015-10-26;AQ125;RO;15;Şeica Mare;N_A;Seica Mare;N_A;RUM;N_A;45;N.RO.RAILRDC.000480
46.81517149999985,21.01268299999978;"{""coordinates"": [21.01268299999978, 46.81517149999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:012a9fab-6e8f-4d6a-9256-8ebef92d72;2015-10-26;AQ125;HU;32;Mezőberény;N_A;Mezobereny;N_A;HUN;N_A;26;N.HU.RAILRDC.000646
61.196230499999835,28.776846999999776;"{""coordinates"": [28.776846999999776, 61.196230499999835], ""type"": ""Point""}";1;_EG.EGM.RailrdC:33757e38-2da1-4d0a-829f-b417e2864d;2015-10-26;AQ125;FI;15;Imatra;N_A;Imatra;N_A;FIN;N_A;45;N.FI.RAILRDC.000188
49.715880999999854,20.956725499999777;"{""coordinates"": [20.956725499999777, 49.715880999999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:37fd0ed1-294f-49ca-b2b9-6ea29ad048;2015-10-26;AQ125;PL;15;Bobowa;N_A;Bobowa;N_A;POL;N_A;45;N.PL.RAILRDC.001095
45.53237449999986,10.211380499999791;"{""coordinates"": [10.211380499999791, 45.53237449999986], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f27569e9-6890-438f-a2ad-8a2257ccf7;2015-10-26;AQ125;IT;15;Viadana Bresciana;N_A;Viadana Bresciana;N_A;ITA;N_A;26;N.IT.RAILRDC.002168
48.93247249999985,2.039658499999803;"{""coordinates"": [2.039658499999803, 48.93247249999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:97cd8f6e-857d-4031-8aa1-e39a08df17;2015-10-26;AQ125;FR;15;Poissy;N_A;Poissy;N_A;FRE;N_A;26;N.FR.RAILRDC.000368
52.66728049999983,19.040028499999774;"{""coordinates"": [19.040028499999774, 52.66728049999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d6b41efd-e887-434c-90c4-4c50321cae;2015-10-26;AQ125;PL;15;Włocławek;N_A;Wloclawek;N_A;POL;N_A;45;N.PL.RAILRDC.000630
42.132232499999844,24.730149499999783;"{""coordinates"": [24.730149499999783, 42.132232499999844], ""type"": ""Point""}";1;_EG.EGM.RailrdC:5bb966c3-4c99-4d65-979d-8734f02f69;2012-01-01;AQ125;BG;0;Пловдив;N_A;Plovdiv;N_A;BUL;N_A;0;N.BG.RAILRDC.000026
50.96091099999984,28.59309049999976;"{""coordinates"": [28.59309049999976, 50.96091099999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:cf7fb639-d922-433a-9114-660beceb1e;2012-01-01;AQ125;UA;0;Коростень-Житомирський;N_A;Korosten'-Zhytomyrs'kyi;N_A;UKR;N_A;0;N.UA.RAILRDC.000035
52.044050999999854,33.94527249999976;"{""coordinates"": [33.94527249999976, 52.044050999999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:59677775-0dc3-4f67-bd50-51fd6bf0bf;2012-01-01;AQ125;UA;0;Хутір-Михайлівський;N_A;Khutir-Mykhailivs'kyi;N_A;UKR;N_A;0;N.UA.RAILRDC.000203
48.06278899999984,38.62018399999977;"{""coordinates"": [38.62018399999977, 48.06278899999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:2d9cafd5-c6af-400b-95a8-de82fff351;2012-01-01;AQ125;UA;0;Дронове;N_A;Dronove;N_A;UKR;N_A;0;N.UA.RAILRDC.000272
47.61125749999985,19.181135999999782;"{""coordinates"": [19.181135999999782, 47.61125749999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:0b33be55-12a8-4ed1-a87f-ad5178ee33;2015-10-26;AQ125;HU;32;Fót;N_A;Fot;N_A;HUN;N_A;26;N.HU.RAILRDC.000284
47.059273999999846,26.843752999999765;"{""coordinates"": [26.843752999999765, 47.059273999999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:9a5af496-1506-4b91-a2f2-d34dada1d4;2015-10-26;AQ125;RO;15;Mirceşti;N_A;Mircesti;N_A;RUM;N_A;45;N.RO.RAILRDC.000291
49.15915149999984,7.035296999999787;"{""coordinates"": [7.035296999999787, 49.15915149999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:431610ba-2770-43f4-b413-dcf6b39e29;2015-10-26;AQ125;DE;15;Kleinblittersdorf;N_A;Kleinblittersdorf;N_A;GER;N_A;45;N.DE.RAILRDC.004967
53.80568049999985,10.382948999999797;"{""coordinates"": [10.382948999999797, 53.80568049999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:1c4c915c-7455-41af-b131-905c52145b;2015-10-26;AQ125;DE;15;Bad Oldesloe;N_A;Bad Oldesloe;N_A;GER;N_A;45;N.DE.RAILRDC.000759
50.92916149999984,8.42003649999978;"{""coordinates"": [8.42003649999978, 50.92916149999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:95437f29-c23b-427b-ae3a-15a5c136d7;2015-10-26;AQ125;DE;15;Bad Laasphe;N_A;Bad Laasphe;N_A;GER;N_A;45;N.DE.RAILRDC.001199
52.31036199999983,16.404803999999785;"{""coordinates"": [16.404803999999785, 52.31036199999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:7043be8e-16ae-49e5-87a2-1b54d9ec92;2015-10-26;AQ125;PL;15;Opalenica;N_A;Opalenica;N_A;POL;N_A;45;N.PL.RAILRDC.000693
50.69171999999983,4.205755999999809;"{""coordinates"": [4.205755999999809, 50.69171999999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:6127eaf4-097e-4a75-83bf-962089721e;2015-10-26;AQ125;BE;15;Tubize;N_A;Tubize;N_A;FRE;N_A;45;N.BE.RAILRDC.000126
44.81505099999984,27.51219249999977;"{""coordinates"": [27.51219249999977, 44.81505099999984], ""type"": ""Point""}";1;_EG.EGM.RailrdC:607eb25a-db34-4da6-a930-896557c09a;2015-10-26;AQ125;RO;15;Spicu;N_A;Spicu;N_A;RUM;N_A;45;N.RO.RAILRDC.000822
42.627526499999846,41.724358999999765;"{""coordinates"": [41.724358999999765, 42.627526499999846], ""type"": ""Point""}";1;_EG.EGM.RailrdC:b1848729-5484-4a31-aa0f-ade8eaffd2;2015-10-26;AQ125;GE;15;გალი;N_A;Gali;N_A;GEO;N_A;26;N.GE.RAILRDC.000235
49.970901499999854,16.37795049999977;"{""coordinates"": [16.37795049999977, 49.970901499999854], ""type"": ""Point""}";1;_EG.EGM.RailrdC:f6041d8d-a2fe-4c22-a9c2-fe584a464b;2015-10-26;AQ125;CZ;15;Ústí nad Orlicí;N_A;Usti nad Orlici;N_A;CZE;N_A;45;N.CZ.RAILRDC.000152
47.65379999999985,9.4731295;"{""coordinates"": [9.4731295, 47.65379999999985], ""type"": ""Point""}";1;_EG.EGM.RailrdC:3d93fdd3-3c16-4214-9e15-bcf2beb1d8;2015-10-26;AQ125;DE;15;Friedrichshafen Stadt;N_A;Friedrichshafen Stadt;N_A;GER;N_A;45;N.DE.RAILRDC.002759
48.26255049999983,10.987911999999795;"{""coordinates"": [10.987911999999795, 48.26255049999983], ""type"": ""Point""}";1;_EG.EGM.RailrdC:d3a36fdc-127c-4580-bff2-432e902d11;2015-10-26;AQ125;DE;15;Mering;N_A;Mering;N_A;GER;N_A;45;N.DE.RAILRDC.000345
